video_url,author,text,likes,label,clean_text
https://www.youtube.com/watch?v=MUC5kNCMetY,@danielbushey4509,nerd emoji,1,0,nerd emoji
https://www.youtube.com/watch?v=MUC5kNCMetY,@aradhanasathishkumar1171,Water can burn you to death freeze you to death and drown you,0,,water burn death freeze death drown
https://www.youtube.com/watch?v=MUC5kNCMetY,@shrak610,Meanwhile me listening to upbeat electronic music jamming out,0,,meanwhile listening upbeat electronic music jamming
https://www.youtube.com/watch?v=MUC5kNCMetY,@Noobplayzlovehisfans,The 1st one that person is dead,0,1,one person dead
https://www.youtube.com/watch?v=MUC5kNCMetY,@SirKolass,"9:04 The movie ""The Impossible"" shows a 6 meters one.",0,,movie impossible show meter one
https://www.youtube.com/watch?v=MUC5kNCMetY,@anugerahmohamad5093,You don’t know everything! 2004 boxing day and 2018 Palu earthquake and tsunami in Indonesia is also terrifying!,0,0,know everything boxing day palu earthquake tsunami indonesia also terrifying
https://www.youtube.com/watch?v=MUC5kNCMetY,@ReaperOT_,Ohio,0,0,ohio
https://www.youtube.com/watch?v=MUC5kNCMetY,@Kendallplayz_1002,I regret wanting to live in Japan now-,0,,regret wanting live japan
https://www.youtube.com/watch?v=MUC5kNCMetY,@jasonmills6486,"Where are these ""monster waves?"" caught on camera?  Seriously some of the lamest tsunami footage I've ever seen.",1,0,monster wave caught camera seriously lamest tsunami footage ever seen
https://www.youtube.com/watch?v=MUC5kNCMetY,@Hoopclipz69,TRUE,0,,TRUE
https://www.youtube.com/watch?v=MUC5kNCMetY,@sfdsdf5117,"Most Dangerous  Disasters / Countries:

Tsunami's 
Hurricanes Cat 5
Tornadoes 
Earthquake. magnitued 9.8 (most dangerouse earthquaked recorded)
Ohio",0,1,dangerous disaster country tsunami hurricane cat tornado earthquake magnitued dangerouse earthquaked recorded ohio
https://www.youtube.com/watch?v=MUC5kNCMetY,@CodyRushDriving,5:00 That lady was on vacation and nothing was gonna ruin that.,1,,lady vacation nothing gonna ruin
https://www.youtube.com/watch?v=MUC5kNCMetY,@dadikaharnoto4960,you forgot about aceh 2004 tsunami,1,0,forgot aceh tsunami
https://www.youtube.com/watch?v=MUC5kNCMetY,@RailzProductions,Respect to the boat for being in the tsunami,0,0,respect boat tsunami
https://www.youtube.com/watch?v=MUC5kNCMetY,@integralmath,"lol. Where on Earth did you hear that tsunamis at sea collect more and more water as they travel? They absolutely do not gather anything as they travel throughout the open ocean. The one thing, and, indeed, the only thing that a tsunami does is alter the height of the water through which the wave propagates. There are two component concepts to understand tsunami action in the open ocean: energy density and group velocity. When the velocity is high, the energy density is low. In the open ocean, the wave's energy has a lot of space to spread out, which reduces the energy density of the wave; that increases its speed.

Crucially, none of the water molecules travel with the wave; rather, the wave travels through them and they merely serve as the medium. Consider a sound wave and a piece of wood. If someone is on one end of a board and another on the other side and one of them taps the end, the pieces of wood from his end do not travel with the sound wave. Rather, the sound wave use the molecules in the wood to propagate through.

As the wave front approaches shallower water, the energy that was previously spread out deep to the ocean floor no longer has the same space available, and the energy in the wave therefore begins to become more and more compressed. The same time, the wave front slows down and the water is elevated by the upward motion of the energy being reflected off of the sea floor. Since the amount of energy to be dissipated doesn't change until it has something to absorb it, a slower speed means that water level has to rise to compensate for there being more energy per unit volume. This is technically known as wave shoaling.

The energy available per unit volume can displace a given quantity of water, which will be higher than the surrounding water levels. This repeats and repeats as the bottom surface is shallower and shallower, until such time as things begin to be moved in such fashion that they no longer return to their original position. This tendency of water particles to not be carried with the wave is called its free orbital motion: it moves in happy little circles* when a wave propagates through its region; it goes up, a bit in one direction, falls and back in the opposite direction where it stops at its original position.

When that is unbalanced by high energy density waves in shallow water, you these molecules no longer return to their original position. They are then transformed into translational motion and gets moving forward. And taking everything it can with it.

*this is because the seafloor is not infinitely far away and because water is not perfectly incompressible. Under those conditions, the motion would satisfy a degenerate case of orbital motion. It's a technical point that's not worth saying more on other than noting that I'm perfectly well aware of the underlying physics and actual motion in the real world and why reality doesn't perfectly follow mathematical modeling.",4,,lol earth hear tsunami sea collect water travel absolutely gather anything travel throughout open ocean one thing indeed thing tsunami alter height water wave propagates two component concept understand tsunami action open ocean energy density group velocity velocity high energy density low open ocean wave energy lot space spread reduces energy density wave increase speed crucially none water molecule travel wave rather wave travel merely serve medium consider sound wave piece wood someone one end board another side one tap end piece wood end travel sound wave rather sound wave use molecule wood propagate wave front approach shallower water energy previously spread deep ocean floor longer space available energy wave therefore begin become compressed time wave front slows water elevated upward motion energy reflected sea floor since amount energy dissipated change something absorb slower speed mean water level rise compensate energy per unit volume technically known wave shoaling energy available per unit volume displace given quantity water higher surrounding water level repeat repeat bottom surface shallower shallower time thing begin moved fashion longer return original position tendency water particle carried wave called free orbital motion move happy little circle wave propagates region bit one direction fall back opposite direction stop original position unbalanced high energy density wave shallow water molecule longer return original position transformed translational motion get moving forward taking everything seafloor infinitely far away water perfectly incompressible condition motion would satisfy degenerate case orbital motion technical point worth saying noting perfectly well aware underlying physic actual motion real world reality perfectly follow mathematical modeling
https://www.youtube.com/watch?v=MUC5kNCMetY,@all.for.fun82,Blablabla nothing to see,0,0,blablabla nothing see
https://www.youtube.com/watch?v=MUC5kNCMetY,@IRONHEAD12701,"What happened with the 26 December 2004 Indian Ocean earthquake/tsunami? 
Something like 250,000 lives were lost, R.I.P.",1,,happened december indian ocean earthquake tsunami something like life lost
https://www.youtube.com/watch?v=MUC5kNCMetY,@raoulman1,"Your number three is not the third for me, your number four is most impressive.",0,,number three third number four impressive
https://www.youtube.com/watch?v=MUC5kNCMetY,@Cyro702,"0:56
The normal waves: guys I see some asteroids up ahead
Ocean: What fine RELEASE THE TSUNAMI RELEASE A TSUNAMI AND WARN THE HUMANS",0,1,normal wave guy see asteroid ahead ocean fine release tsunami release tsunami warn human
https://www.youtube.com/watch?v=MUC5kNCMetY,@jasonhutt9117,The Tonga eruption I live on the east coast of New Zealand and I heard the shock waves in the hills sounded like a truck rolling over in the hills a loud booming noise,1,,tonga eruption live east coast new zealand heard shock wave hill sounded like truck rolling hill loud booming noise
https://www.youtube.com/watch?v=MUC5kNCMetY,@comicsansgreenkirby,"BTW on #2: The volcanic eruption was so strong, it triggered tsunami advisories in Japan. The shockwave from the eruption was heard as far as Alaska. Yeah, almost 10,000 km away.",21,1,btw volcanic eruption strong triggered tsunami advisory japan shockwave eruption heard far alaska yeah almost away
https://www.youtube.com/watch?v=MUC5kNCMetY,@Paradox-vk9fe,what I love is idiot who just stare or casually stare as a wave comes there way,1,,love idiot stare casually stare wave come way
https://www.youtube.com/watch?v=MUC5kNCMetY,@trashpanda2312,"you can survive a hurricane and a tornado, but a massive wall of water?   odds are low.",0,1,survive hurricane tornado massive wall water odds low
https://www.youtube.com/watch?v=MUC5kNCMetY,@SAIO_THE_ORIGINAL,"im comming from a sailor family, because we were a duke family in past monarch germany now in poland and to this day we have a strong bind to the marine. I did serve aswell. We have so much stories, my great uncle, which at the time was a german ww2 marine major and told me the nature can be more frightening than naval combats, id never believe there can be waves 5-10 stories building high, until i went to sea myself and learned a lesson. 🫠🫠",0,,comming sailor family duke family past monarch germany poland day strong bind marine serve aswell much story great uncle time german marine major told nature frightening naval combat never believe wave story building high went sea learned lesson
https://www.youtube.com/watch?v=MUC5kNCMetY,@drew-shourd,"Cool video, nature aint no joke, also, avalanches can cause very quick and deadly tsunamis, in inland lakes with very high sides all around, that is some crazy video....",2,,cool video nature aint joke also avalanche cause quick deadly tsunami inland lake high side around crazy video
https://www.youtube.com/watch?v=MUC5kNCMetY,@michaelcraig9449,Can you tell us the places where they do not happen?  That would be good to know.,3,,tell place happen would good know
https://www.youtube.com/watch?v=MUC5kNCMetY,@PolyphonicSigma,North Dakota,1,,north dakota
https://www.youtube.com/watch?v=MUC5kNCMetY,@ADuckInASuitReal,Ireland.,1,,ireland
https://www.youtube.com/watch?v=MUC5kNCMetY,@theresedavis2526,Scandinavia,0,,scandinavia
https://www.youtube.com/watch?v=MUC5kNCMetY,@matheuscanalsecundario4220,Nossa é muito grande a onda né?,0,,nossa muito grande onda
https://www.youtube.com/watch?v=MUC5kNCMetY,@giselediniz,Vocês vão ler todas as guerras que matei vocês todos sem exércitos,0,,voc ler toda guerras que matei voc todos sem rcitos
https://www.youtube.com/watch?v=MUC5kNCMetY,@giselediniz,Então....  Morram por não devolverem meu dinheiro todo,0,,ent morram por devolverem meu dinheiro todo
https://www.youtube.com/watch?v=MUC5kNCMetY,@maryannewhite3620,fishermen warning about unusually strong currents,977,1,fishermen warning about unusually strong currents
https://www.youtube.com/watch?v=MUC5kNCMetY,@brandonnichols1761,cyclone impact huge waves hitting the coast,46,1,cyclone impact huge waves hitting the coast
https://www.youtube.com/watch?v=MUC5kNCMetY,@maryannewhite3620,beach closed due to dangerous waves authorities alert,37,1,beach closed due to dangerous waves authorities alert
https://www.youtube.com/watch?v=MUC5kNCMetY,@headphone-W,That sunami hit seychelles,11,1,sunami hit seychelles
https://www.youtube.com/watch?v=MUC5kNCMetY,@Colinadkinss,"I was just a kid but I remember being so shocked by the waves that I was worried that my coastal town, several thousand miles away, would be flooded. Really don't know why he didn't include that one.",28,,kid remember shocked wave worried coastal town several thousand mile away would flooded really know include one
https://www.youtube.com/watch?v=MUC5kNCMetY,@krimson1958,Was is caught on camera though?,30,,caught camera though
https://www.youtube.com/watch?v=MUC5kNCMetY,@jadeharris7961,How could the boxing day tsunami not be number one?🤔,36,,could boxing day tsunami number one
https://www.youtube.com/watch?v=MUC5kNCMetY,@Michael3851, @krimson1958  It was. There is alot of videos depicting that day even the earthquake before the tsunami events was recorded. But be advised there is alot of people getting caught by the waves and water and some videos you can even see the dead people being dragged... a horrible day indeed.,22,,krimson alot video depicting day even earthquake tsunami event recorded advised alot people getting caught wave water video even see dead people dragged horrible day indeed
https://www.youtube.com/watch?v=MUC5kNCMetY,@JesusChristWon,JESUS IS COMING BACK SOON!! START BELIEVING BEFORE ITS TOO LATE!!,13,,jesus coming back soon start believing late
https://www.youtube.com/watch?v=MUC5kNCMetY,@JesusChristWon,@Dazai De Harlequin JESUS IS COMING BACK SOON!! START BELIEVING BEFORE ITS TOO LATE!!,6,,dazai harlequin jesus coming back soon start believing late
https://www.youtube.com/watch?v=MUC5kNCMetY,@SignalCorps1,This is just a pathetic video. Anyone of us could have done a better job.,0,,pathetic video anyone could done better job
https://www.youtube.com/watch?v=MUC5kNCMetY,@doughboi007,But was it all caught on camera?,2,,caught camera
https://www.youtube.com/watch?v=MUC5kNCMetY,@garysorley69, @doughboi007  yes it was well documented and filmed from many angles.,7,,doughboi yes well documented filmed many angle
https://www.youtube.com/watch?v=MUC5kNCMetY,@tonisanoedelacruz9754,They had no tsunami warning system.  Japan had an excellent one.,3,,tsunami warning system japan excellent one
https://www.youtube.com/watch?v=MUC5kNCMetY,@tonisanoedelacruz9754,@Jade Harris  is it  contest?,1,,jade harris contest
https://www.youtube.com/watch?v=MUC5kNCMetY,@tonisanoedelacruz9754, @JesusChristWon  every soul is eternal. That is our birthright.  We are His children.,10,,jesuschristwon every soul eternal birthright child
https://www.youtube.com/watch?v=MUC5kNCMetY,@cackalackaboi9737,That lady in Turkey didn’t look too concerned about the tsunami,5,0,lady turkey look concerned tsunami
https://www.youtube.com/watch?v=MUC5kNCMetY,@charliedallachie3539,Right that was probably the worst in modern history,3,,right probably worst modern history
https://www.youtube.com/watch?v=MUC5kNCMetY,@rayson700,​ @JesusChristWon  Belief through fear! Don't think Jesus would be impressed,9,,jesuschristwon belief fear think jesus would impressed
https://www.youtube.com/watch?v=MUC5kNCMetY,@JesusChristWon, @rayson700  Jesus loves you. And He’s proud of you. Start believing before it’s too late. Ask for forgiveness of your sins before it’s too late.,4,,rayson jesus love proud start believing late ask forgiveness sin late
https://www.youtube.com/watch?v=MUC5kNCMetY,@Morsmalleo,"Yeah it even affected Australia a little bit too, I think we were the least affected by it, I'm not sure, my heart goes out to the families of all those who died on that tragic day, what a horrible, horrible thing to happen to so many lovely people 😭",6,,yeah even affected australia little bit think least affected sure heart family died tragic day horrible horrible thing happen many lovely people
https://www.youtube.com/watch?v=MUC5kNCMetY,@chucklou118,@Dazai De Harlequin sorry!,0,,dazai harlequin sorry
https://www.youtube.com/watch?v=MUC5kNCMetY,@parkerflorence5332,That’s been covered to death,0,1,covered death
https://www.youtube.com/watch?v=MUC5kNCMetY,@jamesrobinson5123,​ @krimson1958  yep,1,,krimson yep
https://www.youtube.com/watch?v=MUC5kNCMetY,@chucknorris277,Day after xmas for us heathens and mericans,4,,day xmas heathen mericans
https://www.youtube.com/watch?v=MUC5kNCMetY,@Daveador876,"I've just spent a few weeks traveling the Andaman coast of Thailand, really brings it home when you see tsunami evacuation routes.",1,,spent week traveling andaman coast thailand really brings home see tsunami evacuation route
https://www.youtube.com/watch?v=MUC5kNCMetY,@Erk350,"it was the deadliest, not the most powerfull",3,,deadliest powerfull
https://www.youtube.com/watch?v=MUC5kNCMetY,@TomBeule,"""only ""in Sumatra over 120000 .. all over the Indian Ocean  more then 230000...  very fast and aggressive Tsunamis
..",2,,sumatra indian ocean fast aggressive tsunami
https://www.youtube.com/watch?v=MUC5kNCMetY,@ADRacine262,I have read a book about that it is called Tara and the Towering wave read it,0,,read book called tara towering wave read
https://www.youtube.com/watch?v=MUC5kNCMetY,@Erk350, @JesusChristWon  bahahahaha I thought he came back every Easter?  Yall will say some fantastical shit,4,,jesuschristwon bahahahaha thought came back every easter yall say fantastical shit
https://www.youtube.com/watch?v=MUC5kNCMetY,@JesusChristWon, @Erk350  Jesus is coming back to gather all the people that believe in Him and then they will go to Heaven. He loves you and cares for you.,3,,erk jesus coming back gather people believe heaven love care
https://www.youtube.com/watch?v=MUC5kNCMetY,@Erk350, @JesusChristWon  I will believe when I see it.  Until then it's a nice story,5,,jesuschristwon believe see nice story
https://www.youtube.com/watch?v=MUC5kNCMetY,@jtmoore662,Thats kinda why I came here is to see that footage.,1,,thats kinda came see footage
https://www.youtube.com/watch?v=MUC5kNCMetY,@JesusChristWon," @Erk350 There is proof in the Bible, this world didn’t just create itself the Lord created it, He has a purpose for you. He loves you sm and He’s trying to tell you that.",2,,erk proof bible world create lord created purpose love trying tell
https://www.youtube.com/watch?v=MUC5kNCMetY,@Dwightttttt,Yes 35meter high waves,0,,yes meter high wave
https://www.youtube.com/watch?v=MUC5kNCMetY,@Diso_toon,"Oh ya I learned about that one in school, apparently the reason so many people died that day was because a majority of the people lived right next to the ocean",2,,learned one school apparently reason many people died day majority people lived right next ocean
https://www.youtube.com/watch?v=MUC5kNCMetY,@Asian_Control,That's becouse the deserts are flat,0,,becouse desert flat
https://www.youtube.com/watch?v=MUC5kNCMetY,@create8079," @JesusChristWon  That god is an evil jerk if he exist. I doubt he does, because he wouldn't allow blunders of scientific errors throughout the bible.",0,,jesuschristwon god evil jerk exist doubt allow blunder scientific error throughout bible
https://www.youtube.com/watch?v=MUC5kNCMetY,@shushyshushy6762," @JesusChristWon  You are not God, stop trying to predict what Jesus himself doesn't even know. If you claim to know when Jesus comes back, you in fact are putting yourself above him. He could be here tomorrow, or 3,000 years from now, go home and rethink your strategy, cause you're not helping your cause.",8,,jesuschristwon god stop trying predict jesus even know claim know jesus come back fact putting could tomorrow year home rethink strategy cause helping cause
https://www.youtube.com/watch?v=MUC5kNCMetY,@JesusChristWon," @shushyshushy6762  I’m not God, I’m spreading the Gospel. In fact Jesus says that He will come back soon, I don’t know when, but He said soon. Jesus loves you.",1,,shushyshushy god spreading gospel fact jesus say come back soon know said soon jesus love
https://www.youtube.com/watch?v=MUC5kNCMetY,@shushyshushy6762," @JesusChristWon  
In your own words taken from your comment from 2 Months Ago:

""JESUS IS COMING BACK SOON!! START BELIEVING BEFORE ITS TOO LATE!!"" 

^ that is fear Mongering, that IS NOT the Gospel. YOU are a false Christ, a False Prophet. YOU are not benefiting the Kingdom of God. You are ruining it. You are destroying the image of God by using that tactic.",7,,jesuschristwon word taken comment month ago jesus coming back soon start believing late fear mongering gospel false christ false prophet benefiting kingdom god ruining destroying image god using tactic
https://www.youtube.com/watch?v=MUC5kNCMetY,@JesusChristWon," @shushyshushy6762  we have to warn people of the rapture, but I hope you know that Jesus loves you, and He cares for you.",1,,shushyshushy warn people rapture hope know jesus love care
https://www.youtube.com/watch?v=MUC5kNCMetY,@shushyshushy6762," @JesusChristWon  You're not warning anyone of anything. People have been screaming this shit from the mountain tops long before you ever did. And because nothing happens, or things settle down, people stop listening to fools like you. Ultimately fools like you damage the reputation of Christianity and people leave or stop believing because they can no longer trust the words that are falling out of your mouth. You, aren't doing God any favors, just damaging his name and the reputation of believers everywhere.",0,,jesuschristwon warning anyone anything people screaming shit mountain top long ever nothing happens thing settle people stop listening fool like ultimately fool like damage reputation christianity people leave stop believing longer trust word falling mouth god favor damaging name reputation believer everywhere
https://www.youtube.com/watch?v=MUC5kNCMetY,@zaturaofficial,Thats its not tsunami but a bomb,0,1,thats tsunami bomb
https://www.youtube.com/watch?v=MUC5kNCMetY,@ConnieBlake44,How was the Boxing Day Tsunami forgotten ??,2,,boxing day tsunami forgotten
https://www.youtube.com/watch?v=MUC5kNCMetY,@WadmanP," @Erk350  Since you mentioned “the most powerful”, why is one in Turkey even listed in this video?",0,,erk since mentioned powerful one turkey even listed video
https://www.youtube.com/watch?v=MUC5kNCMetY,@Erk350, @JesusChristWon  do the Amazonians believe in your god even though they were here long before any of that stuff?,2,,jesuschristwon amazonians believe god even though long stuff
https://www.youtube.com/watch?v=MUC5kNCMetY,@JesusChristWon," @Erk350  Ik Jesus is real, and He’s king!!",1,,erk jesus real king
https://www.youtube.com/watch?v=MUC5kNCMetY,@JesusChristWon,Jesus loves you sm,1,,jesus love
https://www.youtube.com/watch?v=MUC5kNCMetY,@snarkysharky7913,I don’t think this was a ranking. Just a list. Everyone knows about that tsunami so it’s good to hear about a different one once in awhile.,2,,think ranking list everyone know tsunami good hear different one awhile
https://www.youtube.com/watch?v=MUC5kNCMetY,@cornishmaid9138,It’s a day I’ll never forget.,0,,day never forget
https://www.youtube.com/watch?v=MUC5kNCMetY,@diana-wj8qe, @snarkysharky7913 i did not know abt it,0,,snarkysharky know abt
https://www.youtube.com/watch?v=MUC5kNCMetY,@jennycallaghan1914,​ @chucknorris277 Yes. Boxing Day is British.,0,0,chucknorris yes boxing day british
https://www.youtube.com/watch?v=MUC5kNCMetY,@jennycallaghan1914,​ @Daveador876 Did you enjoy Thailand?,0,,daveador enjoy thailand
https://www.youtube.com/watch?v=MUC5kNCMetY,@jennycallaghan1914,"​ @Erk350 No! Easter is a celebration of Jesus's rising from the dead and going to Heaven to be with his dad, God.",1,0,erk easter celebration jesus rising dead going heaven dad god
https://www.youtube.com/watch?v=MUC5kNCMetY,@chitterlingsrtasty,Yeah that and 2011 japan tsunami are burned in my mind.,0,,yeah japan tsunami burned mind
https://www.youtube.com/watch?v=MUC5kNCMetY,@ChaoimhinKev,"I don’t think he forgot, it does say caught on camera",0,,think forgot say caught camera
https://www.youtube.com/watch?v=MUC5kNCMetY,@gojewla, @JesusChristWon stop with the spam!,3,,jesuschristwon stop spam
https://www.youtube.com/watch?v=MUC5kNCMetY,@DanceWithB3,Oof,0,,oof
https://www.youtube.com/watch?v=MUC5kNCMetY,@colinschmidt3475, @JesusChristWon Yeah I don’t think I need to ask a random Palestinian guy who’s been dead for 2000 years for forgiveness. That doesn’t make much sense does it?,5,,jesuschristwon yeah think need ask random palestinian guy dead year forgiveness make much sense
https://www.youtube.com/watch?v=MUC5kNCMetY,@gamerdrive5565, @JesusChristWon shhhhh it’s not real.,4,,jesuschristwon shhhhh real
https://www.youtube.com/watch?v=MUC5kNCMetY,@JesusChristWon," @colinschmidt3475  no, Jesus is ALIVE. And Jesus is coming back soon. He’s in Heaven. And He is going to take everyone who loves Him with all of there heart and soul to Heaven with Him.",0,,colinschmidt jesus alive jesus coming back soon heaven going take everyone love heart soul heaven
https://www.youtube.com/watch?v=MUC5kNCMetY,@DonnyRP,@@dazaideharlequin7424terrorist then?,0,,dazaideharlequin terrorist
https://www.youtube.com/watch?v=MUC5kNCMetY,@NilSaez,we dont have cameras on 2004 i think,0,,dont camera think
https://www.youtube.com/watch?v=MUC5kNCMetY,@BlueCollaredGrit,Sooo who’s black Jesus then?,0,1,sooo black jesus
https://www.youtube.com/watch?v=MUC5kNCMetY,@StoneSaltIsGood,"​@@dazaideharlequin7424 at Maldives nothing big happened cause the wave did not break. It was just ""walking"" over it.",0,,dazaideharlequin maldives nothing big happened cause wave break walking
https://www.youtube.com/watch?v=MUC5kNCMetY,@analogdaniel,​ @krimson1958 endless cell phone footage,0,,krimson endless cell phone footage
https://www.youtube.com/watch?v=MUC5kNCMetY,@samsmom1491,"​ @JesusChristWon  Aw, hun! No. No, he's not.",1,,jesuschristwon hun
https://www.youtube.com/watch?v=MUC5kNCMetY,@JesusChristWon," @samsmom1491  yes, Jesus is coming back.",0,,samsmom yes jesus coming back
https://www.youtube.com/watch?v=MUC5kNCMetY,@NoobNubNub2008,it affected japan too,0,1,affected japan
https://www.youtube.com/watch?v=MUC5kNCMetY,@Roland80, @krimson1958 nope,0,,krimson nope
https://www.youtube.com/watch?v=MUC5kNCMetY,@FadedInSanDiego2025," @JesusChristWon  I heard about this prediction that's been going on from 1914, 1925, 1975, the generation of 1914 that will not pass (we're in 2023), the overlapping generation in 2010, and now we're in the final last of the final last days, shortly before the final last days. It still hasn't happened yet.",1,,jesuschristwon heard prediction going generation pas overlapping generation final last final last day shortly final last day still happened yet
https://www.youtube.com/watch?v=MUC5kNCMetY,@JesusChristWon, @FadedInSanDiego2025  Jesus is coming!,0,,fadedinsandiego jesus coming
https://www.youtube.com/watch?v=MUC5kNCMetY,@Andries747,I picked it up and put it in a box,0,,picked put box
https://www.youtube.com/watch?v=MUC5kNCMetY,@YummyMummy3006,​@krimson1958 yes hundreds of times!,0,,krimson yes hundred time
https://www.youtube.com/watch?v=MUC5kNCMetY,@Mountify,Its not a high one its fast,0,1,high one fast
https://www.youtube.com/watch?v=MUC5kNCMetY,@Phiddle,Was it recorded ?,0,1,recorded
https://www.youtube.com/watch?v=MUC5kNCMetY,@Leavemealone-h8w,Yeah!,0,0,yeah
https://www.youtube.com/watch?v=MUC5kNCMetY,@tomfly7064,"This video actually shows the scale of the wave that hits. Its how you'd imagine the tsunami to look like in a Holywood disaster film. Usually, it's a wall of water that's not actually that high but relentless as the energy behind it is insane. This is both and is utterly mental 
https://youtu.be/RDOuwMj7Xzo?si=B_ofTf1XBKSvWbn3",0,0,video actually show scale wave hit imagine tsunami look like holywood disaster film usually wall water actually high relentless energy behind insane utterly mental
https://www.youtube.com/watch?v=MUC5kNCMetY,@assass7012,That's what the movie The Impossible is based on right?,0,0,movie impossible based right
https://www.youtube.com/watch?v=MUC5kNCMetY,@rboothy9795,"Most deadliest but not the biggest, the biggest was lithua bay in Alaska which was almost as tall as the biggest building in the world",0,,deadliest biggest biggest lithua bay alaska almost tall biggest building world
https://www.youtube.com/watch?v=MUC5kNCMetY,@jayscully9707, @garysorley69 and the sea walls took a lot of the energy away,0,,garysorley sea wall took lot energy away
https://www.youtube.com/watch?v=MUC5kNCMetY,@wplains,"Amazing how they didn’t mention that one. It was horrific,",0,0,amazing mention one horrific
https://www.youtube.com/watch?v=MUC5kNCMetY,@kirullol8215,"2004 Aceh, Indonesia",0,,aceh indonesia
https://www.youtube.com/watch?v=MUC5kNCMetY,@CraigHenshilwood-bm6xi,Jesus Christ won is probably one of these idiots that believes trump won as well,0,,jesus christ probably one idiot belief trump well
https://www.youtube.com/watch?v=MUC5kNCMetY,@LordOfThePancakes,"“Some estimate” isn’t at all an accurate account, and it sounds like you’re copying and pasting straight from a Wikipedia page..",0,,estimate accurate account sound like copying pasting straight wikipedia page
https://www.youtube.com/watch?v=MUC5kNCMetY,@LordOfThePancakes, @JesusChristWon don’t be spamming your religious nonsense on here kid… nobody believes those childish mythology tales,0,,jesuschristwon spamming religious nonsense kid nobody belief childish mythology tale
https://www.youtube.com/watch?v=MUC5kNCMetY,@LordOfThePancakes, @JesusChristWon ​​⁠don’t be spamming your religious nonsense on here kid… nobody believes those childish mythology tales,1,0,jesuschristwon spamming religious nonsense kid nobody belief childish mythology tale
https://www.youtube.com/watch?v=MUC5kNCMetY,@LordOfThePancakes, @BlueCollaredGrit As of now I would assume it would be Katt Williams. I’m not too sure though.,0,,bluecollaredgrit would assume would katt williams sure though
https://www.youtube.com/watch?v=MUC5kNCMetY,@mammedovpasha1265,Да это снято​ @krimson1958 ,0,,krimson
https://www.youtube.com/watch?v=MUC5kNCMetY,@JesusChristWon," @LordOfThePancakes  I do, and Jesus loves all of us and that’s the truth. He is real!!",0,,lordofthepancakes jesus love truth real
https://www.youtube.com/watch?v=MUC5kNCMetY,@LordOfThePancakes, @JesusChristWon  it’s not real kid. It’s just a story. Invisible sorcerers don’t exist in real life.,0,0,jesuschristwon real kid story invisible sorcerer exist real life
https://www.youtube.com/watch?v=MUC5kNCMetY,@CritzyShorts, @shushyshushy6762 bro he’s coming soon,0,,shushyshushy bro coming soon
https://www.youtube.com/watch?v=MUC5kNCMetY,@CritzyShorts, @LordOfThePancakes it’s real omg 😭,0,0,lordofthepancakes real omg
https://www.youtube.com/watch?v=MUC5kNCMetY,@NicciLupia-fz4lh,Was it recorded no😮,0,,recorded
https://www.youtube.com/watch?v=MUC5kNCMetY,@maryannewhite3620, @NicciLupia-fz4lh  Such a smartass for reason other than to be nasty. There have been tsunamis long before we were around to record them into the history books. No!,0,,niccilupia smartass reason nasty tsunami long around record history book
https://www.youtube.com/watch?v=MUC5kNCMetY,@h1zen340,​ @JesusChristWon Jesus is not God! He is a human and messenger of god,0,,jesuschristwon jesus god human messenger god
https://www.youtube.com/watch?v=MUC5kNCMetY,@lisagarcia1165,It was posted 2 years ago,0,0,posted year ago
https://www.youtube.com/watch?v=MUC5kNCMetY,@JesusChristWon," @h1zen340  Jesus is in fact God. The trinity is the father, son, and holy sprit, so Jesus is God, and 3 in 1. Jesus wasn’t just a messenger of God, and we know this from numerous facts but here is one that really proves that Jesus was the son of God. Jesus fulfilled more than 300+ prophesies, which is impossible for a “human messenger” to do.",0,,zen jesus fact god trinity father son holy sprit jesus god jesus messenger god know numerous fact one really prof jesus son god jesus fulfilled prophesies impossible human messenger
https://www.youtube.com/watch?v=MUC5kNCMetY,@peterburgoyne3157,"It’s because this is an American clip made for an American audience., Most Americans don’t know where the Indian Ocean is.",0,,american clip made american audience american know indian ocean
https://www.youtube.com/watch?v=MUC5kNCMetY,@MrRobjs83,How could they forget that one?,0,,could forget one
https://www.youtube.com/watch?v=MUC5kNCMetY,@laurietearpock4069, @maryannewhite3620  no way,0,,maryannewhite way
https://www.youtube.com/watch?v=MUC5kNCMetY,@laurietearpock4069, @maryannewhite3620  is the one bigger than that?,0,,maryannewhite one bigger
https://www.youtube.com/watch?v=MUC5kNCMetY,@laurietearpock4069, @maryannewhite3620  tsunami,0,,maryannewhite tsunami
https://www.youtube.com/watch?v=MUC5kNCMetY,@yellowtv69,"""Incredible footage! It's haunting to witness nature's raw power; these tsunamis truly show the ultimate force of our planet. 🌊""",1,,incredible footage haunting witness nature raw power tsunami truly show ultimate force planet
https://www.youtube.com/watch?v=MUC5kNCMetY,@NyctraFn,Actually the lituya bay incident was more powerful. It didn't kill as many people but it would have been the deadliest. 😅,1,,actually lituya bay incident powerful kill many people would deadliest
https://www.youtube.com/watch?v=MUC5kNCMetY,@maryannewhite3620, @NyctraFn  Yes. That was a huge tsunami. Probably the highest wave height in modern history. It’s been called a mega tsunami. I think it was from a landslide?,0,,nyctrafn yes huge tsunami probably highest wave height modern history called mega tsunami think landslide
